country,gdp_per_capita,urbanization_rate,industry_share,agriculture_share,secondary_gross_enrollment_rate,tertiary_gross_enrollment_rate,population_growth,youth_dependency_ratio,internet_penetration,electricity_access,inflation_rate,trade_percent_gdp,fdi_inflow,credit_to_private_sector,remittances_percent_gdp,govt_consumption_percent_gdp,gross_savings_percent_gdp,services_share,adult_literacy_rate,life_expectancy_at_birth,fertility_rate,primary_gross_enrollment_rate,age_dependency_ratio,old_age_dependency_ratio,fixed_broadband_subscriptions_per_100,mobile_cellular_subscriptions_per_100,real_interest_rate,export_volume_index,external_debt_percent_gni,govt_expenditure_on_education_percent_gdp,tax_revenue_percent_gdp,fiscal_balance_percent_gdp,broad_money_percent_gdp,gross_capital_formation_percent_gdp,electricity_consumption_kwh_per_capita,renewable_energy_consumption_percent,fossil_fuel_energy_consumption_percent,international_tourism_receipts_usd,international_tourism_receipts_percent,trade_in_services_percent_gdp,year
Bangladesh,425.646571168568,16.631,20.8716248676477,31.0460304619363,20.7030200958252,4.85226011276245,2.67956773551459,86.3979898104574,9.859875222222222,50.852566827535625,6.279395130444133,20.3168806212371,0.0022941532029319,9.03444385753996,3.64817267991137,4.3091271083747,23.0995397210434,45.7825820082172,60.51090672810872,53.441,5.906,67.8751373291016,93.1155898082048,6.71759999774748,2.84537659375,0.0,2.43947329768085,3.7140673526,29.5000793798598,1.03267002105713,7.596869860825879,-1.3950463597819212,17.5057063846976,16.5627367701504,228.66256251911892,48.66875,65.6730303030303,163843750.0,0.6182038787193795,3.52650011928518,1983
Bangladesh,420.872004532951,16.212,20.04288227039,31.4416963304952,42.12493005914171,3.82046008110046,2.74311077918066,86.6808122835141,9.859875222222222,50.852566827535625,6.279395130444133,20.6069241937352,0.0375700405927019,7.15570951032865,2.84184798595121,4.43233517127319,23.5284822468067,46.1447752828964,60.51090672810872,53.012,6.118,66.5290222167969,93.3776849071035,6.6968726235894,2.84537659375,0.0,1.16377387984429,3.7823426126,26.2126014488343,1.01163995265961,7.596869860825879,-1.3950463597819212,14.0575732190524,17.3632790930077,228.66256251911892,48.66875,65.6730303030303,163843750.0,0.6182038787193795,3.55147616322069,1982
Bangladesh,423.537122867473,15.801,19.8059719535783,31.9515169185203,17.3242301940918,3.10770010948181,2.56483208942694,86.7365570813029,9.859875222222222,50.852566827535625,6.279395130444133,19.2471590909091,0.0264695357833656,6.77674685686654,1.88176746993774,4.39132011605416,21.1431820523845,45.6914352091393,29.0,52.638,6.237,65.315299987793,93.3943494726898,6.65779239138689,2.84537659375,0.0,1.12798479968249,3.6846431677,20.442718194955,1.07149994373322,7.596869860825879,-1.3950463597819212,14.0728965183752,17.1557664410058,228.66256251911892,48.66875,65.6730303030303,163843750.0,0.6182038787193795,3.3315102595982,1981
Bangladesh,405.226770259517,14.851,20.1166762234798,32.8238918515406,19.6155605316162,3.10870003700256,2.39314899487113,86.5998851828352,9.859875222222222,50.852566827535625,6.279395130444133,23.377231112235,0.0469179450068916,5.77134166972366,1.86716193243749,6.14104064791632,8.33293131362959,44.5556655922672,60.51090672810872,52.278,6.326,66.8204193115234,93.1831544484013,6.5832692655661,2.84537659375,0.0,-5.98813218230924,3.3193886872,20.9409089112837,0.937600016593933,7.596869860825879,-1.3950463597819212,14.1968893463496,14.4393912962956,228.66256251911892,48.66875,65.6730303030303,163843750.0,0.6182038787193795,3.81879255539333,1980
Bangladesh,411.669266520237,13.701,15.6864548108505,52.4520120556112,17.6225605010986,3.06245994567871,2.40897300494193,86.4345697979093,9.859875222222222,50.852566827535625,6.279395130444133,21.9070635430834,-0.0514600239396866,5.33944577287344,1.09947588420206,6.28376859918816,7.07628151550278,31.8615331335383,60.51090672810872,51.959,6.421,68.686408996582,92.9139846796321,6.47941488172274,2.84537659375,0.0,-2.09486764748523,40.46847888864048,19.098370779502,1.13092994689941,7.596869860825879,-1.3950463597819212,13.906028173072,11.2038721266497,228.66256251911892,48.66875,65.6730303030303,163843750.0,0.6182038787193795,3.24330939246581,1979
Bangladesh,402.385595931712,12.629,14.3097126896709,54.2503083024678,42.12493005914171,2.07190990447998,2.44031003262387,86.3542329528878,9.859875222222222,50.852566827535625,6.279395130444133,21.0385149611892,0.0579742131990397,4.53405314575359,0.869126601591419,4.87557087798912,5.70444354275005,31.4399790078613,60.51090672810872,51.596,6.509,70.4363479614258,92.7183786870837,6.36414573419595,2.84537659375,0.0,-12.269219666905,40.46847888864048,21.3026197551157,1.7326391206847298,7.596869860825879,-1.3950463597819212,13.3864442139578,11.5467985472657,228.66256251911892,48.66875,65.6730303030303,163843750.0,0.6182038787193795,2.66641358152918,1978
Bangladesh,385.08552032014,11.63,16.7290739025876,48.898056925939,17.295389175415,2.49397993087769,2.48827316770837,86.3610079587766,9.859875222222222,50.852566827535625,6.279395130444133,19.4221981983695,0.072322992647562,4.98964256844788,0.817260573667425,5.08923904100949,10.0399226067437,34.3728691714734,60.51090672810872,51.265,6.583,72.5029296875,92.6020984613785,6.24109050260193,2.84537659375,0.0,13.861562262757,40.46847888864048,24.2664578666894,1.7326391206847298,7.596869860825879,-1.3950463597819212,14.2546768180605,11.5232177984098,228.66256251911892,48.66875,65.6730303030303,163843750.0,0.6182038787193795,2.58033713486354,1977
Bangladesh,384.509552028714,10.701,14.4492027919251,51.9144569344659,16.9491195678711,2.22503995895386,2.53766860687182,86.4171624559258,9.859875222222222,50.852566827535625,6.279395130444133,22.3822749296616,0.0535725925115662,2.9654058240605,0.185440982243288,4.06794100708768,-0.840906615995765,33.636340273609,60.51090672810872,50.951,6.66,78.2008819580078,92.5308826937426,6.11372023781683,2.84537659375,0.0,33.7950583515742,40.46847888864048,19.7321173387158,1.7326391206847298,7.596869860825879,-1.3950463597819212,11.4180637610575,9.91136204173915,228.66256251911892,48.66875,65.6730303030303,163843750.0,0.6182038787193795,1.97088203059504,1976
Bangladesh,373.260373696999,9.836,11.6110473057592,61.9541391335466,42.12493005914171,8.588340140524366,2.62225253859974,86.4773202080959,9.859875222222222,50.852566827535625,6.279395130444133,10.9956261323865,0.00793554956015196,1.91711979022559,4.595389377519535,3.16378396543982,27.04824492340294,26.4348135606942,60.51090672810872,50.627,6.728,76.8773803710938,92.4623139801805,5.98499377208465,2.84537659375,0.0,5.05471207648505,40.46847888864048,8.64450824886865,1.7326391206847298,7.596869860825879,-1.3950463597819212,8.35372754425218,6.14790581498772,228.66256251911892,48.66875,65.6730303030303,163843750.0,0.6182038787193795,4.378083899947994,1975
Bangladesh,399.510508130505,9.034,13.3727281578377,56.6365531249665,42.12493005914171,2.77257990837097,2.83120108031118,86.2926653747779,9.859875222222222,50.852566827535625,6.279395130444133,14.0496210654104,0.0175824730598327,2.61180768930811,4.595389377519535,4.64272057478671,27.04824492340294,29.9907187171958,60.51090672810872,49.589,6.778,72.7963790893555,92.1575287721254,5.86486339734746,2.84537659375,24.832454603469387,5.05471207648505,40.46847888864048,10.0415093953776,1.7326391206847298,7.596869860825879,-1.3950463597819212,13.7283185562234,7.37485722304406,228.66256251911892,48.66875,65.6730303030303,163843750.0,0.6182038787193795,4.378083899947994,1974
Bangladesh,375.01209712721,8.553,12.1103374893782,56.6388529969867,19.0564708709717,2.21124005317688,2.86304698541463,85.9465407015841,9.859875222222222,50.852566827535625,6.279395130444133,18.3946565109774,0.0289363084432292,23.105760392679592,4.595389377519535,3.93877814067019,27.04824492340294,31.2508095136351,60.51090672810872,49.914,6.8,74.8826293945312,91.7058318260676,5.75929112448353,2.84537659375,24.832454603469387,5.05471207648505,40.46847888864048,6.1398965778989,1.7326391206847298,7.596869860825879,-1.3950463597819212,35.44772538340071,8.71200689758102,228.66256251911892,48.66875,65.6730303030303,163843750.0,0.6182038787193795,4.378083899947994,1973
Bangladesh,373.483189983357,8.221,6.06410210550716,59.6099059973143,42.12493005914171,2.22625994682312,1.92336477179015,85.4485531098562,9.859875222222222,50.852566827535625,6.279395130444133,19.4072895559385,0.00143124174703601,23.105760392679592,4.595389377519535,5.112923720583831,27.04824492340294,34.3259918971786,60.51090672810872,49.647,6.816,63.0946998596191,91.1029739650122,5.65442085515595,2.84537659375,24.832454603469387,5.05471207648505,40.46847888864048,25.862868686326394,1.7326391206847298,7.596869860825879,-1.3950463597819212,35.44772538340071,4.69769640474618,228.66256251911892,48.66875,65.6730303030303,163843750.0,0.6182038787193795,4.378083899947994,1972
Bangladesh,442.581266509865,7.901,7.68383878031331,51.0313112066753,42.12493005914171,8.588340140524366,1.74814557140031,84.8701639118973,9.859875222222222,50.852566827535625,6.279395130444133,17.0190718372794,0.3954873305538169,23.105760392679592,4.595389377519535,5.112923720583831,27.04824492340294,41.2848500130114,60.51090672810872,26.522,6.831,50.2889289855957,90.5659432374184,5.69577932552109,2.84537659375,24.832454603469387,5.05471207648505,40.46847888864048,25.862868686326394,1.7326391206847298,7.596869860825879,-1.3950463597819212,35.44772538340071,8.22782728437302,228.66256251911892,48.66875,65.6730303030303,163843750.0,0.6182038787193795,4.378083899947994,1971
Bangladesh,476.495758008963,7.593,8.72908283074018,54.5614999911132,42.12493005914171,2.04375004768372,2.5886620743881,84.5712168358628,9.859875222222222,50.852566827535625,6.279395130444133,20.8205969538367,0.3954873305538169,23.105760392679592,4.595389377519535,13.3772410923478,27.04824492340294,36.7094171781466,60.51090672810872,42.667,6.839,53.9459381103516,90.3368937045133,5.76567686865053,2.84537659375,0.0,5.05471207648505,40.46847888864048,25.862868686326394,1.7326391206847298,7.596869860825879,-1.3950463597819212,35.44772538340071,11.3446569376759,228.66256251911892,48.66875,65.6730303030303,163843750.0,0.6182038787193795,4.378083899947994,1970
India,2086.07688562779,35.872,25.2840627836144,16.6394310409691,81.1778611796872,32.6703071594238,0.790200540609834,37.5851126989677,55.9,99.2,6.69903414079852,49.9653199690324,1.48921120524648,31.3555209622649,3.316617063587,10.7001350622494,29.8899835529029,49.5769340735273,76.0,71.698,1.994,111.084455603874,47.4637059570602,9.87859325809253,2.35232,80.64857717,1.70461092850436,44.10968252033333,18.6103165564092,4.12072849273682,6.71965605554655,-5.09763359088796,52.179239664597425,33.0239169739536,1074.84358827742,42.1,74.94,14788500000.0,4.87440790900238,14.4988763260928,2022
India,1965.30943437506,35.393,26.466523606501,17.3725615260314,80.6246396929286,31.5741767883301,0.822648220128724,38.3501503332631,8.987248354838709,99.6,5.13140747176369,45.4230887840446,1.41217101040888,50.1421581396983,2.82183503869842,10.4763782400684,29.8661330649563,47.8472234596709,59.666666666666664,67.282,2.014,102.316123319201,48.0405766189907,9.69042628572764,1.9488,81.98893361,0.316945144211866,126.8570632088,19.5524130311129,4.63514137268066,9.6974287568279,-2.543380184674245,82.1020348312414,32.1158221755014,964.228004078416,34.9,74.46,14788500000.0,4.87440790900238,11.9544397633217,2021
India,1806.50110583878,34.926,25.1229058078344,18.6685376603727,77.6271551845716,29.8196392059326,0.973438646910149,39.1824013206153,43.4,96.5,6.62343677628535,37.7581053292768,2.40620322673636,54.5052902460387,3.10855277353444,11.6124524106018,28.6796821131572,47.9326881092162,59.666666666666664,70.156,2.047,101.291253449929,48.725925362152,9.54352404153678,1.63623,82.621059,4.13599957786408,103.3725390756,21.4094740100862,4.04014158248901,9.6974287568279,-2.543380184674245,87.6766726830318,28.9223840080659,901.428810221876,36.1,73.34,13413000000.0,2.76733222848623,11.932722252455,2020
India,1936.03067741067,34.472,24.5914753075066,16.7555683032837,75.5255813598633,29.0233592987061,1.04001395098104,40.0816236562874,29.5,95.9,3.72950573539129,39.9054035306442,1.78482633957161,50.7424617406439,2.93877465566923,11.0026755133718,29.7022005792949,50.0849578546822,59.666666666666664,70.746,2.12,99.5039236144817,49.3781313856783,9.2965077293909,1.37913,83.25286162,6.89487542729716,116.7112324569,19.9766366353145,3.89732360839844,9.6974287568279,-2.543380184674245,76.98188096813,30.0961975685688,988.272169542114,33.5,75.36,31661000000.0,5.7983662186762,12.1771751315123,2019
India,1883.35772705062,34.03,26.4120919013735,16.031630686449,75.7847900390625,28.5316867828369,1.09729906702925,41.0000474760581,20.1,95.7,3.9388264669163,43.6169693323889,1.55821483801456,50.3381627463062,2.91499156006937,10.8232185258548,31.4104922311412,48.4315663156522,59.666666666666664,70.415,2.184,101.097955965022,50.0307900245271,9.03074254846896,1.32178,85.90350833,5.36166638954869,112.7565854795,19.4905310721105,4.3769326210022,12.0174277483166,-2.30328908296065,74.097824604711,32.3432182154485,970.834176233242,32.9,75.95,29143000000.0,5.42657307048889,12.1770536786788,2018
India,1788.69770318446,33.6,26.5000166464804,16.5583314049368,74.5972671508789,27.9090518951416,1.1623961434697,41.9854581257956,18.2,91.8,3.32817337461298,40.7424969545225,1.50731583255894,48.7940213990706,2.60108787283474,10.7671989547856,31.7067531706123,47.6708899682407,59.666666666666664,70.068,2.193,117.868171691895,50.7672033452389,8.78174521944322,1.31327,86.31708801,5.32760886237311,108.8047993791,19.5049373712632,4.30639696121216,11.3874439798131,-2.55426517252434,74.1441893624702,30.9821728344733,918.313686962613,32.5,75.78,27878000000.0,5.69635226464623,11.1132572667659,2017
India,1694.46534973825,33.182,26.6189999399789,16.3638005616331,76.119987487793,27.3043575286865,1.19162966402099,43.0253333496195,16.5,89.6,4.94821634062141,40.082485713276,1.9373641224439,49.1012254191449,2.73420120455754,10.3085480747222,31.7264147403683,47.7494012900074,59.666666666666664,69.709,2.284,119.512832641602,51.5768937298059,8.5515603801864,1.38795,84.25058892,6.2327114148242,101.6890632506,20.0812235448632,4.256516456604,11.1477384183764,-2.41851614428797,74.5492653519617,30.172690580036,879.944208640028,33.0,75.81,23111000000.0,5.36923837205765,11.2315483977981,2016
India,1583.99815907985,32.777,27.34739147794,16.1745081068401,74.9483337402344,27.2845668792725,1.19285563384335,44.0627505073559,14.9,88.0,4.90697344127256,41.9229138658647,2.09211521443253,51.8675240772049,3.27581644116737,10.4282907091862,32.4539241111902,47.7837481204463,59.666666666666664,69.326,2.289,112.937843322754,52.3977058192572,8.33495531190129,1.27579,75.67324414,7.55648841353986,100.0,23.0297689509967,4.11499166488647,10.5697090519718,-2.77580962011863,78.0119105841633,32.1167301358276,841.084634870945,33.4,76.42,21472000000.0,5.00943815317626,11.3577957628106,2015
India,1484.31640682913,32.384,27.6564012026443,16.7919345145039,75.3183288574219,25.991325378418,1.26129027125347,45.1093134210994,13.5,85.1,6.66565671867899,48.9221857470669,1.69565958990807,51.8821873589628,3.45190175872427,10.4408568081213,33.4660257489805,47.8224137556558,59.666666666666664,68.932,2.293,111.584541320801,53.2421090234343,8.13279560233489,1.2002,72.21351677,6.69517609043592,101.9211117785,22.7049198417658,3.89878034591675,9.98465419071312,-3.24743717876857,77.8993537588766,34.2678056268836,808.292643714784,33.9,76.19,20756000000.0,4.27444906724364,11.6870988479829,2014
India,1399.4537980287,32.003,28.4048995600246,17.1484235433697,69.9568023681641,24.3906383514404,1.33270430507476,46.1494472947975,12.3,83.1,10.0178784746102,53.8441319466777,1.5162764665975,52.385709516972,3.76848981172284,10.2951601419598,34.3046574869553,46.6987147692338,59.666666666666664,68.499,2.399,113.416778564453,54.1378376565175,7.98839036172002,1.15198,68.6455143,3.86599286270871,97.0226927995,23.3008757774803,3.84467005729675,11.0016256942917,-4.06573304249265,78.1821717320597,34.0231978997548,743.800779206054,34.9,75.14,19042000000.0,4.06642763077828,12.2735612899417,2013
India,1333.09626557668,31.634,29.3985276965289,16.8453770661356,70.3243865966797,24.9402103424072,1.37405616603306,47.1622662551556,11.1,79.9,9.47899691419801,55.7937217287511,1.31293453035324,51.8885076473464,3.76554510581057,10.6838562318127,35.261292320436,46.3011472980511,59.666666666666664,68.076,2.47,111.775573730469,55.060078071414,7.89781181625837,1.1717,67.84853606,2.47352048880901,89.4574999991,21.7351878662519,4.08479833602905,10.8367717209692,-3.7644761333206,76.9131885205749,38.3474156730403,709.29231683389,34.8,75.52,18340000000.0,4.13207145083054,12.3352800495446,2012
India,1281.61054354933,31.276,30.1616797630407,17.191973558015,68.5910110473633,23.8253688812256,1.41682761544376,48.1689410271984,10.1,79.5,8.91179336483371,55.6238800135298,2.0020634629993,51.2892331325447,3.42826651551382,11.0844615855594,35.1317930938104,45.4421452512796,69.0,67.623,2.532,109.70790287368,55.9876762675338,7.8187352403354,1.05859,71.07565334,1.31798086194015,91.1064535237,18.5055609944676,3.79618000984192,10.1773871997608,-3.20649564885787,78.8373112865613,39.590421855219,678.603763179269,35.0,74.49,14788500000.0,4.87440790900238,11.8639553301797,2011
India,1235.15939133951,30.93,30.7250782285817,17.0265090136912,65.3513488769531,18.6971797943115,1.45460361883041,49.1898177203431,7.5,76.3,11.9893899204244,49.2552064974161,1.6350340943491,50.5553749785224,3.19166058450459,11.0076078674499,36.3058750410672,45.0337495625601,59.666666666666664,67.162,2.598,112.527946472168,56.9435299366504,7.7537122163073,0.883809,60.63048058,-1.98385922139866,79.2461742793,17.520327243228,3.377690076828,10.3880397905312,-3.48058118972693,77.67995244357,39.7856241847736,629.895949144928,36.2,74.19,14788500000.0,4.87440790900238,11.6960771017817,2010
India,1155.10163274172,30.587,31.1213721116744,16.7442701563161,61.8002281188965,16.8205890655518,1.44601731955273,50.2131556109369,5.12,75.0,10.8823529411764,46.2728696428837,2.6515903323548,48.1244479112046,3.6667673744297,11.459667419691,35.6174348132095,45.9848828116978,59.666666666666664,66.7,2.674,113.051681518555,57.9164697840483,7.70331417311134,0.632032,42.91212541,4.80859210766597,63.0465500442,19.2155611185983,3.27824997901917,9.80972540638804,-5.51353416873553,79.0751963448471,39.2567917551336,588.324306167645,37.4,73.85,14788500000.0,4.87440790900238,10.8742030373291,2009
India,1086.50605251513,30.246,31.1367192409548,16.7909423598037,62.6794281005859,15.8141202926636,1.43877181746736,51.226131880528,4.38,74.1,8.34926704907581,53.3682204392226,3.62052323540171,49.559366687116,4.16861118961249,10.5384811563533,36.2540826332604,45.8825499068249,59.666666666666664,66.247,2.711,114.626556396484,58.8878284434793,7.66169656295134,0.437111,28.74616679,3.77175624965394,67.036650887,19.0572058938661,3.863645076751709,10.9771721522223,-4.97258655315357,77.3729561105341,38.4224196528192,555.102915633182,39.4,72.44,12462000000.0,4.08430358308022,13.4805034724501,2008
India,1069.24696813025,29.906,30.9032382510869,16.7501197597569,59.5899810791016,13.8339099884033,1.50599144392136,52.2518753881967,3.95,72.3,6.37288135593231,45.686268679348,2.07339404668754,45.6277647457138,3.05873598319172,9.86211572842642,37.0113890041504,44.0081579238245,59.666666666666664,65.803,2.775,114.114318847656,59.8780645451957,7.626189156999,0.262876,19.63701843,5.68184406453711,57.298337965,16.8414102457773,3.863645076751709,12.1083469904149,-0.479110412536923,72.2804239219053,41.9507982267334,533.124870917342,41.5,70.96,11234000000.0,4.67923381848174,12.880958178928,2007
India,1008.23275343783,29.569,30.9272399435883,16.8094420944381,57.2240791320801,12.1438102722168,1.56412522526913,53.3048204008132,2.81,67.9,5.79652337561634,45.7244804992652,2.13016842534495,43.6277524334268,3.01338413110281,9.80247046783494,36.3605321112763,44.043235711462,63.0,65.373,2.867,96.45311529330792,60.9024728456723,7.59765244485906,0.196099,14.16357152,2.5706067017683,50.0125303853,17.0996791242773,3.14284992218018,11.1293370539779,-2.26402820004874,68.0630217874844,38.9985063717532,500.475373037023,43.2,69.99,8915000000.0,4.61161885156437,13.6083666091764,2006
India,947.732565646672,29.235,29.5337641914637,17.6202069548839,56.3279800415039,11.3199701309204,1.63142146860079,54.3394900298151,2.39,68.8,4.24634362031922,42.0016696148691,0.886098378458823,40.0679804780573,2.69691947410043,10.3661401972455,34.4180152872324,44.4429329227804,59.666666666666664,64.939,2.958,96.45311529330792,61.9081709086155,7.56868087880033,0.116743,7.806770983,4.85514517186609,44.7456175732,14.8800140528443,3.18875002861023,10.0809315263538,-3.23146948310993,65.5481218951747,37.4282640165983,458.878379944817,44.2,69.4,7659000000.0,4.9546508845687,12.1096146609078,2005
India,892.596614581612,28.903,29.219106305293,17.8146906487994,53.6583099365234,11.6037998199463,1.7035704679088,55.3477131235162,1.98,64.4,3.76725173477515,37.503814059447,0.765596855110284,36.1918038545968,2.64405343790174,10.4047023481415,33.3325546576999,44.1148589722471,59.666666666666664,64.484,3.046,96.45311529330792,62.8827039448926,7.53499082137635,0.0206868,4.595760598,4.9101283033462,36.8047048725,17.5588240572864,3.35254001617432,9.57081708050975,-3.25615794219875,64.6357080581913,35.0964917017773,441.626538806721,44.9,69.13,6307000000.0,5.43614296297201,10.3699610164546,2004
India,841.278894571674,28.572,27.4741071211988,19.5919979784251,51.9028091430664,11.2758102416992,1.73438204419235,56.3432300811316,1.69,65.4,3.80585899528851,30.592436132908,0.605887857091794,31.6262656186491,3.45550884243655,10.8762099129119,30.4709582553129,44.7046456542143,59.666666666666664,64.086,3.122,106.22322845459,63.8360537864219,7.49282370529032,0.0125682,3.014994095,7.30788116038414,31.7025378077,19.7091758741244,3.61340999603271,9.10808432214403,-3.43004355011113,63.1792536038838,30.8396999424416,419.055104155047,45.6,68.17,4560000000.0,5.37767363284084,8.02692084135039,2003
India,793.615912906381,28.244,27.6606541607882,19.5345432709546,49.2973213195801,10.7845497131348,1.81129424097937,57.2953237699307,1.54,62.3,4.29715203929563,29.5086629350614,1.01156946489919,32.3064890735537,3.05584389568309,11.3140950692424,28.1114783442437,44.7288275521667,59.666666666666664,63.649,3.217,98.0657272338867,64.7352214074379,7.43989763750713,0.00750811,1.183633404,7.90717718897463,29.9491177715,20.6731997171964,3.863645076751709,8.67627393090217,-4.66165278845976,62.6195245160236,30.2513001207186,401.997856451179,45.8,67.95,3300000000.0,4.67294464460457,7.86838129929838,2002
India,778.507377528365,27.918,26.4877773440307,21.6188848861438,48.0781288146973,10.3922300338745,1.87060822112685,58.2497185633088,0.66,62.0,3.77929312235637,25.9932547534365,1.05638020993358,28.6194154254102,2.94022220760942,11.7614498890899,26.2598844992101,43.8089612621243,61.0,63.158,3.303,98.9954681396484,65.6393614041737,7.38964284086494,0.00463866,0.606133118,8.59144929637163,25.6824259771,20.6760979408451,3.863645076751709,8.07945444456957,-4.3480533950568,57.7390677682671,29.9078889827325,384.816354358758,47.1,67.12,3342000000.0,5.37902467437998,7.71174778376346,2001
India,756.704109527449,27.667,27.3258283775917,21.6110620465121,45.4210510253906,9.65246963500977,1.87939826197393,59.2192821422475,0.528,60.3,4.0094359104519,26.9009229104474,0.765211694280819,28.3395511575183,2.75055276181012,11.9478354691139,26.1190237335753,42.7329266435537,59.666666666666664,62.749,3.35,93.9977722167969,66.5658129376285,7.34653079538106,0.8987187168181818,0.337578456,8.34261083140927,23.6702163412,21.8228803066691,4.32479000091553,8.81014349636308,-3.81029698727217,54.6451291831448,25.677316683955,384.988418620172,46.9,67.24,3598000000.0,6.00350085316649,7.65871088839284,2000
India,742.53920839445,27.453,26.5192933488596,22.9725618865025,43.6683311462402,13.469992464238947,1.90202919152067,60.1975383901616,0.273,60.1,4.66982038037594,24.8155980442929,0.472644191458928,25.4228622073471,2.42453583586909,12.1754896050679,25.6375329054903,41.9657377868543,59.666666666666664,62.284,3.383,92.6203002929688,67.5027186489675,7.30518025880582,0.8987187168181818,0.181096675,9.19124732238965,19.7237733543,21.9170329671142,4.41539001464844,8.63830002757078,-3.28105722552638,51.0649259553469,30.9580879683861,383.129557354499,47.1,66.99,14788500000.0,4.87440790900238,6.92650781042394,1999
India,695.293709344799,27.24,27.3030378517565,24.180451549085,50.5661586555867,13.469992464238947,1.93596384442712,61.1775928899812,0.139,56.1821327209473,13.2308389767977,23.6994700790647,0.625286204187866,23.6777468578745,2.24973791761798,11.9098898139839,25.8895046456056,40.1325687271653,59.666666666666664,61.852,3.446,92.0035095214844,68.4423001360828,7.26470724610156,0.8987187168181818,0.11703148,5.1212763287722,17.4538796031,23.5364642994774,3.57256007194519,8.11314351097825,-3.30288882808931,48.9013068508578,24.9753699423901,379.597777122192,48.0,65.53,14788500000.0,4.87440790900238,6.22545415561254,1998
India,667.598423095039,27.028,27.8370307633106,24.248674505748,46.7925491333008,6.55761003494263,1.966425183613,62.1174329361943,0.0708,54.5948638916016,7.16425211462724,22.6193868670479,0.860208959660141,23.5553253462263,2.48419591903833,11.0287262034071,27.550434015696,39.0795515246162,59.666666666666664,61.439,3.514,93.7279815673828,69.3432839707025,7.22585103450818,0.8987187168181818,0.08797845,6.90957899531884,16.7121039185,22.8125471917776,3.3613600730896,9.00857773269381,-2.79027832021128,47.4599823040339,25.6927329065132,369.395984839115,47.9,65.35,14788500000.0,4.87440790900238,5.18273547355893,1997
