country,gdp_per_capita,urbanization_rate,industry_share,agriculture_share,secondary_gross_enrollment_rate,tertiary_gross_enrollment_rate,population_growth,youth_dependency_ratio,internet_penetration,electricity_access,inflation_rate,trade_percent_gdp,fdi_inflow,credit_to_private_sector,remittances_percent_gdp,govt_consumption_percent_gdp,gross_savings_percent_gdp,services_share,adult_literacy_rate,life_expectancy_at_birth,fertility_rate,primary_gross_enrollment_rate,age_dependency_ratio,old_age_dependency_ratio,fixed_broadband_subscriptions_per_100,mobile_cellular_subscriptions_per_100,real_interest_rate,export_volume_index,external_debt_percent_gni,govt_expenditure_on_education_percent_gdp,tax_revenue_percent_gdp,fiscal_balance_percent_gdp,broad_money_percent_gdp,gross_capital_formation_percent_gdp,electricity_consumption_kwh_per_capita,renewable_energy_consumption_percent,fossil_fuel_energy_consumption_percent,international_tourism_receipts_usd,international_tourism_receipts_percent,trade_in_services_percent_gdp,year
India,654.355928429641,26.817,27.9122703698412,25.199306058679,46.274600982666,6.26949977874756,1.99775909414655,63.0196371809324,0.0463,53.0035209655762,8.97715233826453,21.9294878713867,0.617479351603705,23.4024420368578,2.23104187398418,10.3308896774711,27.047935038253,37.709329473598,59.666666666666664,61.027,3.582,94.2771072387695,70.2088855735137,7.18924839258131,0.8987187168181818,0.033354344,7.79299430029867,17.9517225619,24.1426536681275,3.863645076751709,9.23146869089268,-2.01868924006667,44.6894365497978,22.7592531809279,354.444866235897,49.1,64.57,14788500000.0,4.87440790900238,4.68556054868417,1996
India,620.699954330379,26.607,28.5998094242024,24.4575477898552,46.2023887634277,5.54008007049561,2.01296632914892,63.8780407115142,0.0262,51.4087753295898,10.2248861637544,22.8674487062499,0.594986329567619,22.5107747023582,1.72725749335087,10.5402675188309,26.9673910930445,37.8496681189619,59.666666666666664,60.63,3.651,95.077018737793,71.0333210055779,7.15528029406372,0.8987187168181818,0.007952054,5.86417810908186,15.8406022664,26.3321749588569,3.863645076751709,9.22682469090603,-2.18068827030502,43.545308881586,29.1523371515588,354.353462516906,49.5,64.09,14788500000.0,4.87440790900238,4.73032691592409,1995
India,588.727892188017,26.399,27.6282012473106,26.519937575032,46.3614311218262,13.469992464238947,2.04435418122792,64.6454408552454,0.00107,49.8113098144531,10.2479355556119,20.0781443769255,0.297386581392873,23.6473414046455,1.78953392020369,10.43581347191,25.9510065459184,37.4963023409284,59.666666666666664,60.237,3.723,95.9053573608398,71.767235521839,7.12179466659357,0.8987187168181818,0.0,4.33710973757939,12.259200428,30.2990427010044,3.863645076751709,8.98177201647929,-2.40392368248284,46.0214654858897,26.3101665553988,337.328115607323,50.5,62.18,14788500000.0,4.87440790900238,4.3504469178135,1994
India,563.372872328964,26.191,26.7815542820739,27.0545587671255,45.8958511352539,13.469992464238947,2.09986069412181,65.3293121063226,0.000218,50.9,6.32689048779867,19.6515397864684,0.197056426383431,23.8320553867162,1.26131148080304,11.0026650353957,24.0830792774423,38.4906849170226,59.666666666666664,59.823,3.799,95.2196502685547,72.42005748992,7.09074538359737,0.8987187168181818,0.0,5.81477651213036,10.7575354093,33.157477335464,3.863645076751709,8.53523362003571,-3.90437165996765,44.8834588757366,22.716410511618,317.59804828618,51.5,61.55,14788500000.0,4.87440790900238,4.15458738432887,1993
India,549.235069966802,25.984,26.7927432696344,26.8969194477949,50.5661586555867,13.469992464238947,2.12998519274824,65.9754490862909,0.000111,73.62335342407228,11.7878170418134,18.433099041828,0.0959419487133591,24.6982402507395,1.00532422086761,10.9150464795678,23.2468016207748,37.9125681820607,59.666666666666664,59.445,3.877,93.5672073364258,73.0414337152497,7.06598462895876,0.8987187168181818,0.0,9.1327494058766,9.3697407074,30.9287372170104,3.863645076751709,9.80522844222105,-2.30663345242329,44.1444293103205,27.44020415513,301.718663103219,51.5,60.93,14788500000.0,4.87440790900238,4.04887677127442,1992
India,531.898397841583,25.778,26.4417201769254,27.6627054102247,50.5661586555867,6.06103992462158,2.16777668657973,66.5924630419021,8.987248354838709,73.62335342407228,13.8702461773683,16.9877265511351,0.0272255401825463,23.8217444526828,1.2177135602415,11.0787262464783,21.7599660966497,37.7856900237179,48.0,59.032,3.959,93.34375,73.6394717785432,7.04700873664111,0.8987187168181818,0.0,3.62471659575062,8.4623879539,31.8999260564656,3.863645076751709,10.1709224201253,-2.24941701494413,43.4178555336728,25.1405052782292,289.260115873744,52.0,59.85,14788500000.0,4.87440790900238,4.02455545165036,1991
India,537.870269533789,25.547,27.4536954957201,27.5848881365411,50.5661586555867,5.98130989074707,2.213130886438,67.1758619066396,0.0,73.62335342407228,8.9712325027325,15.5062615101965,0.0737400205365026,24.9164565697186,0.742646650962366,11.2854919029931,21.2135632354218,37.0447851946481,59.666666666666664,58.618,4.045,93.7505874633789,74.2102460090207,7.03438410238117,0.8987187168181818,0.0,5.26952699827423,8.2944845714,26.3503860119686,3.863645076751709,9.99359139610285,-3.38633714083737,42.1837730850963,27.3361977013687,270.904653711417,53.0,58.67,14788500000.0,4.87440790900238,3.33804100683153,1990
India,521.073383845828,25.305,27.5509934814251,27.8396057996888,37.2909393310547,5.7842001914978,2.23467340339487,67.7178526711899,8.987248354838709,73.62335342407228,7.07428002942301,15.1681320906695,0.085156820591001,26.5898140097507,0.882930129689587,11.5637622995241,20.1444395874085,37.2293979795496,59.666666666666664,58.196,4.132,94.2683029174805,74.7462897436702,7.02843707248025,0.8987187168181818,0.0,7.43584324824212,7.2071126506,25.1949473573329,3.863645076751709,10.4683445142138,-2.74571552152508,42.8163359110211,26.8610369133845,579.8471543529685,42.1,69.80454545454546,14788500000.0,4.87440790900238,3.38244230941045,1989
India,502.937342176693,25.063,26.7115838158166,28.7698223693608,37.1321182250977,5.5646800994873,2.25053923542519,68.2062022094891,8.987248354838709,73.62335342407228,9.38347186185335,13.4904501163017,0.0307664119671983,25.2751174407626,0.780639506428528,11.6043602340003,18.1568091313756,36.7964455054322,59.666666666666664,57.744,4.222,90.8867797851562,75.2337643196994,7.02756211021025,0.8987187168181818,0.0,7.63863299594509,6.1594498563,20.2016135814387,3.863645076751709,10.3567380103189,-3.06407405918314,42.5039894446876,26.2826349945907,579.8471543529685,42.1,69.80454545454546,14788500000.0,4.87440790900238,3.07248857879025,1988
India,469.209956302852,24.823,26.6992365167194,27.9723784011745,37.0344886779785,6.37517023086548,2.2808002561271,68.6186191881921,8.987248354838709,73.62335342407228,8.80112581251833,12.5848140356758,0.0760911990543139,25.3823595128242,0.955230645684232,11.929013421565,16.9825251034946,37.4522794922894,59.666666666666664,57.291,4.311,89.2838973999023,75.6478119789457,7.02919279075356,0.8987187168181818,0.0,6.56018009415452,6.3739841639,19.2859862568476,3.863645076751709,10.4083099657377,-3.07822230003058,42.6341664425997,25.8271313054029,579.8471543529685,42.1,69.80454545454546,14788500000.0,4.87440790900238,2.86437809748303,1987
India,461.725611478711,24.585,26.7308358205169,28.6411462697276,37.503360748291,6.04269981384277,2.30826458791438,68.9482254766843,8.987248354838709,73.62335342407228,8.72972072702581,12.2192718993726,0.0472837841556693,25.8010010963318,0.899610070289677,11.5502571079547,15.7885060289593,36.9884678356446,59.666666666666664,56.819,4.399,91.0680694580078,75.9796715196638,7.03144604297949,0.8987187168181818,0.0,9.09322414508824,5.3567598145,18.1397801866249,3.863645076751709,10.4273088592738,-2.92148084767015,41.6611461222068,26.0656839397328,579.8471543529685,42.1,69.80454545454546,14788500000.0,4.87440790900238,2.88110710182236,1986
India,450.966703866791,24.348,26.6290712211673,29.7181383564993,50.5661586555867,5.88107013702393,2.3270540843985,69.2316221602212,8.987248354838709,73.62335342407228,5.55642423236554,12.9000361941487,0.0456278399036275,24.5636651595543,1.06197269666671,10.9301926338183,16.7983112916088,36.1149997720489,59.666666666666664,56.324,4.432,88.7451095581055,76.2649733062572,7.03335114603597,0.8987187168181818,0.0,8.68167358478664,5.2089196813,16.8298476091414,3.863645076751709,10.0754185428104,-2.27248696448346,39.5283397579026,26.4460769030045,579.8471543529685,42.1,69.80454545454546,14788500000.0,4.87440790900238,3.13408216212059,1985
India,438.541705524351,24.113,26.7391386534274,31.3805304117853,35.4252891540527,5.91021013259888,2.34593300498783,69.5032260564289,8.987248354838709,73.62335342407228,8.3189071186008,14.0093759441289,0.00906872806015982,24.2825746445338,1.08162516890611,10.3559108942417,15.7955669494764,35.4208160849618,59.666666666666664,55.813,4.516,88.7920837402344,76.5377223359011,7.0344962794722,0.8987187168181818,0.0,7.94709992039818,5.4988397247,15.5309114795427,3.863645076751709,9.30653986438454,-2.00128277356407,38.156258303124,23.2914173032296,579.8471543529685,42.1,69.80454545454546,14788500000.0,4.87440790900238,3.23982271938052,1984
India,432.429235395483,23.879,26.2988432863343,32.6065348775622,34.0339088439941,5.61353015899658,2.3406940951715,69.796619711279,8.987248354838709,73.62335342407228,11.8680812986734,13.6905938868802,0.00258404858226026,22.8926687647968,1.21875533009953,10.091120987434,15.3547495082926,34.5216006305407,59.666666666666664,55.283,4.565,87.14306640625,76.8314430501224,7.0348233388435,0.8987187168181818,0.0,7.32098668508481,5.4354362595,14.1016587725392,3.863645076751709,9.26849740618579,-1.2778006107181,36.2359994537155,21.0395721185203,579.8471543529685,42.1,69.80454545454546,14788500000.0,4.87440790900238,3.20492600538569,1983
India,412.596737107488,23.647,26.149804786646,32.3267496865056,32.0257911682129,4.99417018890381,2.33396964438701,70.1143883164103,8.987248354838709,73.62335342407228,7.89074279377487,14.1259277495475,0.035911504129649,22.6878989175431,1.30416921413334,10.1725727812659,15.805984915272,34.8968372777428,59.666666666666664,54.735,4.62,85.0793762207031,77.1464292145873,7.03204089817693,0.8987187168181818,0.0,7.77470724439598,5.560297981,13.4675820923942,3.863645076751709,9.26912135161155,-0.786527351892456,36.1051758720796,25.1341943149098,579.8471543529685,42.1,69.80454545454546,14788500000.0,4.87440790900238,3.19064944455587,1982
India,408.153549798956,23.417,26.1029192063254,33.2976974188253,30.5206909179688,5.30499982833862,2.34973202595162,70.4191062530075,8.987248354838709,73.62335342407228,13.112546897642,14.5072647616204,0.0475059950934485,21.2254624473987,1.18941508631036,9.62616589266879,15.8078741702797,33.8716186357614,41.0,54.173,4.698,84.4031600952148,77.4442996803025,7.02519342729497,0.8987187168181818,0.0,5.11823674143201,5.0914226826,11.6154387844499,3.863645076751709,9.21369031479097,-0.501807243100934,34.4567940286085,25.5601376265736,579.8471543529685,42.1,69.80454545454546,14788500000.0,4.87440790900238,3.12483865752148,1981
India,394.182239918298,23.098,25.3362458953649,34.4088678062413,29.069429397583,5.01389980316162,2.38482579119883,70.7447824890761,8.987248354838709,73.62335342407228,11.3460734795095,15.3845768485061,0.0424840892344642,20.5434589538871,1.47963108843894,9.65188060883461,14.525725079861,33.8072587357083,59.666666666666664,53.593,4.775,83.0520095825195,77.7617081261085,7.01692563703238,0.8987187168181818,0.0,4.47650826090093,4.9951074101,11.0959139435883,3.863645076751709,9.02607173865502,-1.00365239462519,34.4665520003824,19.5550034544046,579.8471543529685,42.1,69.80454545454546,14788500000.0,4.87440790900238,3.19462928878117,1980
India,378.219592785732,22.736,25.9922062250303,32.8255300200485,50.5661586555867,5.01270008087158,2.32548037680355,71.1960115942748,8.987248354838709,73.62335342407228,6.27568336762335,14.9188045313762,0.0317460436775607,20.9567362383734,0.93925579189819,9.89473202498657,15.7689543847437,35.5214147292532,59.666666666666664,53.014,4.808,81.7052230834961,78.2074598737802,7.01144827950541,0.8987187168181818,0.0,-1.06114574577495,44.10968252033333,11.8747907376173,3.863645076751709,9.68904892316569,-0.907235536490874,35.3948920765097,23.5953767441188,579.8471543529685,42.1,69.80454545454546,14788500000.0,4.87440790900238,2.74690593726306,1979
India,408.516944405283,22.379,25.3244196137718,34.2739627109778,26.8316993713379,5.05035018920898,2.30273010047879,71.7069049167313,8.987248354838709,73.62335342407228,2.5230487569518,12.9030118424849,0.0131753054300397,19.6954206973289,0.848329973193961,9.43960862080358,15.0582392511339,34.9393647294725,59.666666666666664,52.42,4.888,81.915901184082,78.708214458787,7.00130954205567,0.8987187168181818,0.0,10.7746313302481,44.10968252033333,12.0487069306426,3.863645076751709,9.30227453027132,-0.107391968148347,32.9758132411086,22.6507207547063,579.8471543529685,42.1,69.80454545454546,14788500000.0,4.87440790900238,2.30297533609808,1978
India,395.443306821969,22.026,24.4002625422792,35.777144264307,26.4142303466797,4.9244499206543,2.35894044670683,72.2343183991567,8.987248354838709,73.62335342407228,8.30747009171166,12.6481011375529,-0.0296822758224169,18.0417851880559,0.76915114494413,9.20977194135778,15.4049813682117,34.6614496116454,59.666666666666664,51.822,5.007,85.6396636962891,79.2201937493938,6.98587535023706,0.8987187168181818,0.0,5.632569802822441,44.10968252033333,12.7168401804502,3.863645076751709,8.59709420636431,0.184573642806882,29.4811212294349,21.0956125472627,579.8471543529685,42.1,69.80454545454546,14788500000.0,4.87440790900238,2.14236110601284,1977
India,377.496025412265,21.677,24.480523415356,34.3120367117561,25.8382606506348,5.10794019699097,2.3526277752357,72.7714638528495,8.987248354838709,73.62335342407228,-7.63394763392882,12.8012030726837,-0.00750262532831522,17.8877016985182,0.625356307212665,9.7797533155484,15.9656050718889,35.8037232155147,59.666666666666664,51.302,5.13,82.9207916259766,79.736917591325,6.96545373847543,0.8987187168181818,0.0,5.632569802822441,44.10968252033333,14.2367669213093,3.863645076751709,9.18183799053208,0.128523948147424,28.0306374165527,19.4192719578704,579.8471543529685,42.1,69.80454545454546,14788500000.0,4.87440790900238,2.13809444632838,1976
India,380.159941374693,21.332,23.201252076254,35.9969148408834,25.6306705474854,13.469992464238947,2.36169921715702,73.2806535889195,8.987248354838709,73.62335342407228,5.74843029767437,12.2939782139853,-0.0104862850298618,14.9337333299206,0.436546124684547,9.48765621560141,13.0980864879162,35.1392413952858,59.666666666666664,50.761,5.195,83.4416122436523,80.2142744665989,6.93362087767935,0.8987187168181818,0.0,5.632569802822441,44.10968252033333,14.122768871107,3.863645076751709,9.02450290812779,0.150212792228915,24.2610088973848,19.5451062648376,579.8471543529685,42.1,69.80454545454546,14788500000.0,4.87440790900238,1.92441591050455,1975
India,356.615069643548,20.991,22.6756933966727,38.8780587034235,50.5661586555867,13.469992464238947,2.3000950671043,73.7745057491632,8.987248354838709,73.62335342407228,28.598734077509,10.8518902537234,0.057240979881568,12.9137997938057,2.174463684078988,8.64064088354514,25.701336529130476,33.6105959521083,59.666666666666664,50.259,5.325,82.6846771240234,80.6676964293863,6.89319068022303,0.8987187168181818,22.94899444197959,5.632569802822441,44.10968252033333,12.8042873602095,3.863645076751709,8.18112088549798,-0.0856661872827014,22.8354560373887,22.5115175742591,579.8471543529685,42.1,69.80454545454546,14788500000.0,4.87440790900238,7.314571219259949,1974
India,360.637844062503,20.653,21.3482302903111,41.6038246201552,24.9130592346191,5.0899600982666,2.25036255306664,74.1616168763596,8.987248354838709,73.62335342407228,16.9408159791736,8.93209601877255,0.0443300179876363,13.0938638341127,2.174463684078988,8.40736153327391,25.701336529130476,32.947705615035,59.666666666666664,49.642,5.402,83.1786193847656,80.9986462457341,6.83702936937455,0.8987187168181818,22.94899444197959,5.632569802822441,44.10968252033333,12.8852634101498,3.863645076751709,9.6974287568279,-2.543380184674245,24.0207351425922,18.7007586479695,579.8471543529685,42.1,69.80454545454546,14788500000.0,4.87440790900238,7.314571219259949,1973
India,357.07792916052,20.321,22.4080025875816,38.6268263019613,24.5211200714111,13.469992464238947,2.19501824226466,74.5341269220702,8.987248354838709,73.62335342407228,6.44209746158243,7.73639959724787,0.0248934085415096,12.9223576801012,2.174463684078988,9.33421495861269,25.701336529130476,35.5216549188878,59.666666666666664,49.213,5.482,79.8201217651367,81.3068188425448,6.77269192047468,0.8987187168181818,22.94899444197959,5.632569802822441,44.10968252033333,14.1110163209039,3.863645076751709,9.6974287568279,-2.543380184674245,24.466318473608,19.5484319396904,579.8471543529685,42.1,69.80454545454546,14788500000.0,4.87440790900238,7.314571219259949,1972
India,367.03330975615,19.991,22.3920079066295,38.6333911913009,24.1701202392578,4.99697017669678,2.21613325893602,74.8633779352094,8.987248354838709,73.62335342407228,3.07993868406537,7.66960655842499,0.0707631865417858,12.4934379258298,2.174463684078988,9.67379314361206,25.701336529130476,35.8036490825433,59.666666666666664,48.902,5.565,78.9816589355469,81.5721664288433,6.70878849363388,0.8987187168181818,22.94899444197959,5.632569802822441,44.10968252033333,13.9317391661706,3.863645076751709,9.6974287568279,-2.543380184674245,23.3705521594171,19.2036157433701,579.8471543529685,42.1,69.80454545454546,14788500000.0,4.87440790900238,7.314571219259949,1971
India,369.192480654411,19.76,21.7293092919549,40.2896134622547,50.5661586555867,13.469992464238947,2.21982378728468,75.2245662097928,8.987248354838709,73.62335342407228,5.09226161997552,7.66176933794548,0.0728263243873017,11.2365497014764,2.174463684078988,8.9472441343111,25.701336529130476,35.0468708624974,59.666666666666664,48.585,5.624,96.45311529330792,81.8831795123665,6.6586133025737,0.8987187168181818,0.0,5.632569802822441,44.10968252033333,13.5793083177093,3.863645076751709,9.6974287568279,-2.543380184674245,21.3730683995958,18.2114387329179,579.8471543529685,42.1,69.80454545454546,14788500000.0,4.87440790900238,7.314571219259949,1970
Pakistan,1642.28066974826,37.731,20.4125955543613,22.3268646996031,42.3586853238267,10.6203098297119,1.74799739792983,63.6918955299575,24.2,95.0,19.8738599646655,33.031353478032,0.389980753542853,14.8383242381905,8.04928811142895,10.4918852190112,10.4328982258703,52.2312939861803,52.666666666666664,67.417,3.662,82.6790063159857,70.7109794452284,7.0190839152709,1.28372,81.74691267,2.7924294569074086,71.23624288555952,34.5490782445464,1.97444903850555,12.168756631767161,-5.23734118675006,46.1226561682612,15.560542680423,605.788247596384,48.928124999999994,63.94,795538461.5384616,4.187726376739467,4.85678802851381,2022
Pakistan,1595.02792175422,37.44,18.8964082009484,22.6625080760743,41.8552345316015,12.5983591079712,1.8867779716011,64.4007952670343,21.4,94.9,9.49621056124947,27.030421558764,0.616039439073827,15.3401397751102,8.98436279286431,10.9295676776143,13.8156870015657,52.0255067386808,52.666666666666664,65.773,3.72,84.3684597161784,71.3439501303533,6.94315486331907,1.23144,81.55130785,-1.45225942307802,149.420514552,38.0251981400457,1.6874612569809,12.168756631767161,-5.23734118675006,51.2623868410964,14.5346932032028,570.098770866866,41.6,65.49,795538461.5384616,4.187726376739467,4.91544553913919,2021
Pakistan,1526.00597486307,37.165,18.5894635445816,21.8541325548966,24.41485435179018,11.944239616394,1.80375141301202,65.1435754180741,18.9,94.5,9.73999313898155,26.7162804594298,0.684695289874347,15.0331201291201,8.68401332889248,11.7888005549132,14.5415824221033,53.680280706041,52.666666666666664,65.701,3.765,62.566129870414855,72.0651682830605,6.92159286498641,1.03954,77.3005648,0.739692508004723,132.1039328834,40.0159385633215,2.05718231201172,12.168756631767161,-5.23734118675006,54.5263893717141,14.8155393446447,517.659983683696,42.7,66.28,765000000.0,2.79880745192545,4.45268764141137,2020
Pakistan,1573.8330826937,36.907,19.5638945814483,20.6778713222887,39.6166540049859,11.3472347259521,1.69187124669657,65.7530012774678,17.1,93.9,10.5783618004555,28.9055757994453,0.696146480411465,15.6879858068791,6.9340427404279,10.7497531702128,11.3749941766915,53.6204826290348,58.0,66.729,3.81,83.1845752333307,72.6314584931864,6.87845721571853,0.881514,74.07560451,2.93179330274519,136.5988517059,34.9438285157213,2.21491765975952,12.168756631767161,-5.23734118675006,51.1835848516191,15.4996434687193,481.176635278184,45.9,63.2,992000000.0,3.23441522131454,5.0373171787148,2019
Pakistan,1561.68169819559,36.666,18.5890515927482,21.6512353593957,37.7495130334641,8.39241695404053,1.62371483290292,66.2946186091491,15.3,93.4,5.07805725868917,27.6260563651623,0.487745750658143,16.6323511145142,5.95094743448361,10.9936256389097,11.8825867319132,52.9323158239348,57.0,66.481,3.855,82.0333064173511,73.1024168008764,6.80779819172731,0.952871,70.07944774,4.51556820489702,120.1911635085,28.5718965622565,2.33216953277588,12.168756631767161,-5.23734118675006,51.2232935528021,17.0682914767895,494.626307874451,43.4,64.32,845000000.0,2.74574498885293,4.94281796434968,2018
Pakistan,1495.26187528032,36.442,18.0993270885214,21.9632035366872,35.8526761779574,8.80055046081543,1.41409990353131,66.8266547972817,13.8,92.7,4.08537368032608,25.4720364087022,0.735837049658425,15.3138129313571,5.85367806811606,10.7537407933813,12.8974404974047,53.249254299638,59.0,66.223,3.9,78.8430583504664,73.5768238017572,6.75016900447542,1.03819,66.79261828,4.01832568832305,103.7307886781,27.8756739761646,2.13665676116943,12.168756631767161,-5.23734118675006,51.4077109638097,16.3328905086261,495.906448421728,42.1,63.49,865000000.0,2.93305447275548,5.32700653230768,2017
Pakistan,1452.18658269177,36.234,18.1501179723214,22.3283302035697,36.3533679861146,8.47824573516846,1.30216393815952,67.2174660360188,12.4,91.8,3.7651191635658,24.7015795148236,0.821349998064174,14.6822491291274,6.31922966290135,10.6089558490806,14.2861491357064,52.747401539414,52.666666666666664,65.943,3.902,79.8399701958586,73.9138783908976,6.69641235487885,1.13035,63.92184347,7.76126513302726,98.3780094923,24.3950993197251,2.41721177101135,12.168756631767161,-5.23734118675006,50.8043096148012,15.9357469564064,455.97127147955,43.7,62.17,790000000.0,2.94016820962849,4.7046902381352,2016
Pakistan,1380.47020838317,36.026,19.602614668814,23.2628407756242,35.1742522238373,8.61171054840088,1.40250113589189,67.507228098562,11.0,91.0,2.52932817254229,26.6881846039541,0.557734356032139,13.8776720604833,6.43611445161773,9.78896258049987,14.9442647878534,52.6865814332807,52.666666666666664,65.641,3.988,74.8479908789247,74.161810917677,6.65458281911498,0.825253,59.67675827,5.47083938915616,100.0,23.2762601215631,2.38609004020691,12.168756631767161,-5.23734118675006,48.0947897059567,15.8109281075904,435.140207884378,45.9,60.72,915000000.0,3.19885330722976,4.90192825528785,2015
Pakistan,1343.30778121043,35.819,20.8659912298838,23.4927320097855,33.214222759511,8.92643165588379,1.50032405388564,67.7881216110117,10.0,90.1,7.18938402847028,29.4698258334981,0.695308116834202,14.0363434269816,6.35394444445627,10.0273763648972,14.1812504885706,51.5633070162566,57.0,65.374,4.055,74.3189018516843,74.4256172449709,6.63749563395922,0.937478,65.19134199,4.2162526354002,106.500293742,24.0655669977331,2.2043399810791,12.168756631767161,-5.23734118675006,46.6655502926414,14.9075538453678,419.126539339922,47.2,60.1,971000000.0,3.1738249329934,5.26289657273074,2014
Pakistan,1309.70080446386,35.613,20.8910295084645,23.7075945934908,32.1165109008871,8.89682579040527,1.62722414834854,68.0022353154745,9.0,89.3,7.69215611899565,30.8902750190393,0.515353849332245,14.4059591371388,5.65574753329438,10.2598060033349,14.2470556909544,51.878053333919,56.0,65.129,4.125,70.2436408942136,74.6202486526627,6.61801333718819,0.771343,62.20843608,4.2862667098525,111.5658689962,23.6472992120207,2.23698997497559,12.168756631767161,-5.23734118675006,46.6987110926231,14.9823800777456,414.845073891581,48.1,59.17,938000000.0,3.12219152548015,4.97994968735833,2013
Pakistan,1275.48806898966,35.408,21.9583720724829,23.3861955340345,31.2602005004883,8.49672698974609,1.90619981284679,68.1684204744281,8.1,88.6,9.68235186055684,31.3189707698136,0.343453048660945,15.1977662090047,5.60040378648877,10.09929489639,13.7257179758837,51.5898687341456,57.0,64.883,4.204,70.7852546541412,74.7398435909083,6.57142311648024,0.730404,59.42025439,3.27593378279305,106.5780795068,25.9068400477172,1.97879004478455,12.168756631767161,-5.23734118675006,46.1863468466881,15.1689851833729,385.848265583683,47.2,59.27,1014000000.0,3.23197552113215,6.03701697524052,2012
Pakistan,1261.83161907857,35.202,21.1864809532945,23.819642978628,30.3576824820896,7.46075391769409,2.23690940334662,68.4913538432453,8.0,87.8,11.9160927116277,32.3626382751438,0.575055145839944,16.7900431014259,5.31817590756805,10.2265870455208,15.1260310650053,51.8065797217263,55.0,64.659,4.305,71.0259884181485,75.0100380395422,6.51868419629694,0.572429,54.83032062,-1.7109984014482,110.6045610186,28.6015042190889,2.00100994110107,12.168756631767161,-5.23734118675006,44.5540838769731,14.6316230820464,389.259051457018,46.8,59.39,1127000000.0,3.58540387490854,5.75098513498001,2011
Pakistan,1256.69482201323,34.997,20.9650197800876,22.6888101741789,29.8961453275523,5.249316916746248,2.47081701538021,69.0568535451311,8.0,87.1,12.9388705634889,31.9889982054491,1.02791108080423,19.2854383363833,4.92604271661375,10.9187567384172,14.590404710658,52.5995937357421,55.0,64.378,4.398,74.5181025649786,75.5364234270318,6.47956988190071,0.396251,51.00722535,3.12315587247781,110.3425339692,32.820003146751,2.05268001556396,12.168756631767161,-5.23734118675006,47.2954352374351,15.9615525805041,398.205076738798,47.4,60.09,998000000.0,3.55717137154263,6.98898196780247,2010
